,Name,reviewContent,rating,SentimentLabel
1832,Epic Burger,"If the manager is there, I guarantee you will have an excellent eating experience. Either way, the food is good if you're in a mood for a pretty thick and somewhat juicy burger. the fries are pretty good but the STRAWBERRY MILKSHAKE IS TO DIE FOR and will probably kill you with all the calories and cholesterol but honestly, if you're in the mood to treat yourself go and order a smoothie and a burger (you'll be full). PS get your burger on a wheat-bun (it's goood)",4,Negative
1833,Epic Burger,"Talk about a SOLID burger! And I say that referring to the quality just being all around good.  I couldn't think of another adjective other than solid...but it just can't be solid because I would picture it as being super heavy (weight and stomach-feeling wise).  And when everything is as organic and fresh as Epic's ingredients, there's nothing truly heavy about it. -Juicy '100% fresh chunk, all natural beef' (not taken out of the freezer and needing the cook to peel off a piece of wax paper off) -Bun that's delivered daily from local bakeries (so soft your fingers leave  finger indents) -Local veggies (yep that lettuce, tomato and such don't travel through 8 states before making it here) -The ingredients are organically natural: Wisconsin cheese makers (gotta love our northern neighbors),",4,Positive
1834,Epic Burger,"If you're going to call yourself 'Epic Burger' and charge $13 for a burger fries & a shake, then your food really ought to be, well, epic. And it's just not. Now, it's good. But it wasn't anywhere near $13 worth of good. Where the 'upscale fast-food burger' concept is concerned (if that's not a contradiction in terms), Five Guys has this place beat hands down, especially from a cost-to-yumminess perspective.",3,Negative
1835,Epic Burger,"Million dollars question: where do you go on a Saturday evening after a delightful and refined tea service with your girlfriends? Well - get a greasy burger with your hubby of course!!! It's pathetic, I know. But I hadn't had a burger in......ages.....and I was really craving one. But a cheap one. And close to Binny's (no twisted reason there, we just happened to be close to Binny's. That. is. it.) Epic Burger being featured in TOC as 'best lunch spot in the Loop' it caught my dinner companion attention and he drove me there. I was way over-dressed for it but what the heck?!? Let's dig in, get all dirty and makes dry-cleaners rich and happy!!! Turned out: I was pleasantly surprised. So yes the decor is a little heavy on the kitsch and looks like an Ikea lost in Disneyland but the fare they",4,Positive
1836,Epic Burger,"'Epic' has a special meaning in the soundtrack of my life. Rather than the dictionary meaning, I can still see the vinyl spinning round in those bluish-purple colors on the living room stereo beneath the 70's hanging globed light. As a kid, it was a close as I could get to a mirrored disco-ball. Epic, of course, meant 'Epic Records' home of the former Jackson 5 singer whose name I shared. Dancing at home on Friday nights, I pretended to be living 'Off the Wall' & wondered what it would feel like 'Working Day and Night'...ooh Lawd. That kind of work could only be rewarded with an 'Epic' meal. I found it in this modern-looking burger joint in the near South Loop after a long day's work. After climbing past the tragically hip chain smoking college students who loitered outside the door like l",4,Negative
1837,Epic Burger,"The blt is delicious and it's what I get over and over again because I love the idea of eating a fat-assed,basically breakfast bacon egg and cheese sandwich, but calling it eco-friendly. They are all greened out, with detailed info about their food sourcing and the corn plastic, which I love. But those bitches are pricey as a motherfucker. Two blts and one order of fries? Um, like $20 - what in the fuck just happened? And this is not like a gastropub with 'ambiance' or anything. It would be much less painful if the service was a lot, lot better. Even with the high prices and some other issues, the food is good enough to cause cravings and keep bringing me back, I just wish they would work out the kinks. Smoothies/shakes are pretty decent, too, especially peanut butter and an almond one.",3,Positive
1838,Epic Burger,"Epic Burger seems be billing itself as an upscale version of In-N-Out burger (my official favorite fast food burger of all time), and even though EB is an okay alternative since we don't have INO here in the Midwest, it doesn't quite translate.  While I'm a big believer of getting what you pay for, I have to agree with those who say the prices are notably epic.  I like that they have whole wheat buns, I like that they are way into grass-fed organic beef, their hand cut fries are really good, and their shakes are definitely yummy.  But I dunno...something just doesn't add up about the whole experience and I can't put my finger on it.  Maybe it's just that the place is way overrated.  Overall, it's worth a visit to see what all the fuss is about, but you may or may not be back for seconds.",3,Positive
1839,Epic Burger,"I've been here a couple of times because it's really close to work.   I like the fact that this place has many options to build your own burger, and uses natural ingredients.  You can pick what type of bun you like, (either white or whole grain) and pick the meat you like, whether it be beef, turkey or veggie.  You can also choose from a few different cheeses and grilled vs. raw onions.  (I love that they offer the option to choose Havarti!!) They've also got bacon and a fried egg as options, if you feel as though your heart is strong enough to handle the  extra ingredients. The burger itself is good- hand smashed on the grill so it's thin-ish (approx half an inch thick, maybe less) and it's really juicy (greasy).  However, I tend to prefer my burgers on the thick side, medium to medium ra",3,Positive
1840,Epic Burger,"I dig this place. It's large, clean, and not extremely loud and packed. It's slightly more expensive than your bog-standard burger joint. However, they use lost of organic foods (even organic Heinz ketchup, which I didn't even know existed), the fried are light and not grease-soaked, and the burgers are made from fresh, hand packed patties rather than frozen machine-stamped ones. I had an epic burger value meal with everything, plus cheddar cheese. Very yummy and satisfying. They give you TONS of fries with your order.",4,Positive
1841,Epic Burger,"Epic Burger was not as epic as some people had raved about. My turkey burger was not as greasy as I expected it to be and the taste was pretty good. The fries was one of the best i have had from a burger joint and the smoothie was delicious. I love how simple the menu is. It was definitely worth the coupon i got from Daily Deal Chicago. It's not the best burger but at least it tasted fresh and healthy. Now move over, Five Guys.",3,Positive
1842,Epic Burger,"Can I say, AMAZING!!! I love this place.  I had a turkey burger and my husband had a beef burger. The ingredients are all organic and you can taste it. They're just so simple. Meat, cheese, lettuce, tomato, onions on a fresh baked bun. The bun its self is so yummy. Anyway, don't like writing long reviews so I'll just say this.........TRY IT OUT FOR YOURSELF!!!!!",5,Positive
1843,Epic Burger,"This place should be paying me because I am constantly dragging people there with me, telling friends about it, hyping it up. It's right by my work and I cannot stay away. I have been to both locations and they are both equally awesome. This place is what fast food should be. They are about as close to being organic and sustainable as is possible and I applaud them for it. All in all, I am a BIG fan! The only reason you don't get 5 stars is because the beef isn't grass fed. That would put you over the top and until then this is my form of protest.",4,Positive
1844,Epic Burger,"I recently tried the turkey burger topped with aged cheddar minus the onions and Epic sauce on a whole wheat bun. Upon opening the box, the turkey patty had the appearance of a smashed 'Wendy's' patty. Yes, it was square but very flat. Regardless of its appearance and removed toppings ... it was tasty. The fries on the other hand, were not good at all (bad night?)  If your liking includes burnt 1/4 length fries with too much sea salt...then go for it! I'm more of a DIY turkey burger girl.  All of my ingredients top out to less than $9.89 (which was the total for my order from here).   With that said, it was a decent change (with the exception of the fries) from the norm and worth another visit (but not anytime soon).",3,Positive
1845,Epic Burger,"I really wanted to like this place. With its hip young crowd and giant dining space, I really like the decor and the ambience it has going. Even though I couldn't read a single thing on their pricey computer screen, it definitely drew my attention. Sadly, I found the food to just be quite average. I ordered the epic burger combo with a four berry smoothie, and I was waiting to experience the epicness. Unfortunately, the burger was a little dry for my taste, and I had to add a lot more ketchup than a good burger should require. The sauce wasn't extraordinary, but did remind me of the goodness that is In-n-Out back home. That also reminded me that I could've gotten the same amount of food there for half the price. I was a huge fan of their fries, but the smoothie was also just average. Maybe",3,Positive
1846,Epic Burger,"Great organic burgers in a hip, well-designed atmosphere. Waitstaff can be a little spotty, though always good-natured. Any minor snags can be overlooked by a product that is finger-lickin' good!",4,Positive
1847,Epic Burger,"I am not a burger gal, nor do I ever order burgers at all. Most people over cook the meat and well I like bloody meat. It was one of the few places opened around me that wasn't crowded on a Saturday night,so we popped in. The menu is pretty basic and really no frills. I ended up ordering the turkey burger on wheat with all the toppings and fries. Not going to lie but that turkey burger was ammmazzing! It was juicy, flavorful, not too salty, and that bun! Their wheat bun is perfect! Not too heavy and has a slight sweetness to it. The fries were good too and they have malt vinegar too! Sorry not really a fan of ketchup! The service was great and the employees were nice and really attentive. Overall, I am going back again and probably try the milkshake too!",4,Positive
1848,Epic Burger,"Tasty, huge burgers, amazing Epic Sauce, and I seriously just love the name. Love that they offer wheat buns and while I haven't tried a milk shake, I hear they're fantastic. I can't give 5 stars because they're kinda pricey for a fast-food environment, and I wish they offered the smaller burger with the combo of fries/drink.",4,Positive
1849,Epic Burger,"Epic?  Sure.  I'll give it that.  I'm an avid supporter of the fresh meat, cheese, toppings, freshly baked buns and the whole gamut.  I fully believe that it makes a difference in taste.   I'm keeping a star for myself because, to repeat what I'm sure has been said, prices are EPIC.  But, it's the price you pay for a downtown location and fresh ingredients.  If you want to pay less for lower quality, then go to your standard issue fast food joint.  Come here if you give a hoot about what goes into your food.   Quick tip:  Don't try to decipher the menu board yourself.  Start with what you want (ex.: 'May I please have an (epic burger/chicken sandwich/portabella), etc.) and then just answer YES or NO to the rest of the questions.  They know what they're doing.  It goes faster if you just li",4,Positive
1850,Epic Burger,"Yup this is a pricey burger joint, but it was convenient to the hotel. It  has a very young vibe with Epic at the base of a Columbia College building. The interior is modern with industrial elements (exposed interior, concrete and light fixtures) mixed with R&B music playing in the background. I had the epic burger (beef) on a wheat roll with havarti horseradish, lettuce, tomato, pickles and epic sauce. I chowed down on the burger with the hand cut fries with sea salt. The burger was moist and packed full. I really liked the wheat roll as a 'healthy' alternative. I thought that there was something missing (flavor wise) from the burger. It was good but not epic. The hand cut fries with sea salt were nice but not amazing. I love the concept of customizing your burger with fresh ingredients a",3,Negative
1851,Epic Burger,"Ep ic - adjective: heroic; majestic; impressively great. I am going to call this a bit of stretch of the truth.  Don't get me wrong, 'Epic' has solid burgers, but heroic? NOT. Majestic? HARDLY. Impressively great? NOPE. Kind of a greasy, cheese dripping experience.  I added a fried egg because I felt the need to add cholesterol to my system.  Fries were good and I think this place is a pretty decent value. Bottom line?  I would not make a special trip to come here, but if you happen to be in the area and need to grab a quick bite? Worth it.",3,Positive
1852,Epic Burger,Whats Epic about Epic? The fries piping hot and fresh is whats Epic! I had been craving some really tasty fries and my roommate suggested Epic. I was like WTF was that well...I entered Frie Nirvana and I have been craving those things ever since. I cant say much about the burgers but I want those fries like it ain't no body's business.,5,Negative
1853,Epic Burger,"I've never actually eaten IN Epic, only have gotten burgers to go several times and am always satisfied and happy with my burger and service.  The smell alone lets you know you're getting a good, quality burger!  I was on the bus home and the guy next to me said it smelled so good he just had to ask where I got it!  I shared some amazing fries with him on the way home and he said he'd be stopping in there later for sure.  I think Epic needs a 'smell referral' program!  I love their burgers as well as the yummy fries.  I've tried the regular and the turkey.  Both are delicious, good quality meat.  I LOVE the multi-grain bun and everything on it from the lettuce to the pickles is great including the sauce!   Epic is definitely pricey for a burger ($7.59 other night for turkey burger ONLY yik",4,Positive
1854,Epic Burger,Felt like eating a burger yesterday. I was close to Columbia and heard of a Hip Burger joint called Epic Burger. The burger was decent but not as heavy. I could have ate two. Got to give them credit to use everything fresh though. The fries were OK. The place was a little pricey for a Burger place but overall the place is not bad. I would swing by if I was close in the area and felt like eating a burger.,3,Positive
1855,Epic Burger,"This place is right around the corner from my office so I eat here a lot. The burgers are so good it hurts, literally. I have to take away a star for the epic amount of time I spend in the lavatory after I eat here. The fact that I keep going back is a testament to how good the food really is. This is easily a five star burger with amazing ingredients(especially the egg). The fries aren't so great, but you don't really need any with a burger of these proportions.",4,Negative
1856,Epic Burger,"I like it! Tasty, greasy fast food joint-- which I feel like there aren't a lot of in the neighborhood. Sure there's pizza and subway, but this fills the fast food burger niche just fine.",4,Positive
1857,Epic Burger,"I guess I could say epically pointless? I don't want to be like the rest.. there are a number of reviews that have already played the 'Epic Fail' card. Really, it's gotten old, try something else please. Overrated, over priced and pretty boring on taste. A better burger is waiting at the Counter. I wish they could have made the egg to order, my way.. sunny side up. Yes, I do realize it will run all over my burger, but that's the point. For a effing awesome, sunny side up burger, check it out at IHOP. It's pretty bangin' and half the cost of a Epic burger. The salad dressing sauce which is 'their' sauce.. woO.. not that awesome, made me and my buddy ill. Wonder if there is some lactose in it? Hmm. Asked for cheese, cheddar perhaps. The menu states it's from Wisconsin. Except, the cheese was",2,Positive
1858,Epic Burger,"I feel kinda iffy about epic burger. On the one hand, I like that they had turkey burgers, whole wheat buns, etc. The fries were pretty good (didn't try the shakes - although someone else had and liked theirs.) That being said, I thought the turkey burger was kind of weird. It's very thin and the edges are really really thin. A bit hard to describe, but once you see it you'll know what I mean. I found it to be odd and not terribly enjoyable because of that. Overall, not my favorite place.",3,Negative
1859,Epic Burger,"I live upstairs so I frequent Epic Burger quite a bit whenver I'm feeling a fast food dinner or lunch. The burgers are delicious, very well prepared and definitely makes me feel good that they are organic. The fries are amazing and cheap! The chocolate shake (frozen yogurt & skim milk) is AMAZING and super chocolatey. Great place. Plus they hav a good deal on foursquare with every 2nd check in you get free fries (definitely most of the reason why i go here as much as i do haha) They also recently redecorated the inside and it looks very cool. not that it didn't before, but now it's even nicer.",5,Positive
1860,Epic Burger,"Large, fresh tasty burgers served up fast. Fries are sometimes a little soggy and clumpy for my tastes, but they taste great anyway. I'm a sucker for peanut butter shakes. Never disappointed when I eat here.",4,Negative
1861,Epic Burger,"I'd like to give it a 3.5 actually. They'd get a 5 for being enviromentally friendly if I was rating that instead of the food.. The good: The burger was soooo good! I had the Epic Burger Combo with cheddar and all the ingredients were fresh and delicious. The cheese wasn't overpowering.. and the BREAD!! OH THE BREAD was soft but it didn't fall apart. The best bread I've ever had on a burger, by far! The bad: The fries were not so exciting.. and they're served with organic ketchup, which tastes a little more tangy than regular ketchup. They're like Ricobene's fries but not as good.. fresh potatoes made in some kind of 'healthy' oil with sea salt.. sounds pretty good but they're missing something... maybe some of that cheddar cheese?? I don't know, they just didn't taste very good. If only t",4,Positive
1862,Epic Burger,Give me some good FF's with too much ketchup and I'm happy. Mix that in with a turkey burger and a cute dude who keeps asking me how I'm doing...I'll never want to leave. I almost requested hitting this place up for dinner when I was there for lunch on the same day. ALMOST. But I did pull a 'Hook' and imagine my dinner salad was my turkey burger/ff lunch. RUFIO,5,Negative
1863,Epic Burger,"Really good burger and fries. All natural ingredients, felt healthy eating it...yeah right! burger is HUGE but very good.  Fries are just the way I like them, blanched and crispy.   It's really Scary my office is so close to this location, too much temptation.",4,Positive
1864,Epic Burger,"I love Epic burger. Natural product, eco-friendly containers - it's like fast food done right. I have lunch here all the time. Deeelicious.",5,Positive
1865,Epic Burger,"I'd probably give three and a half stars if I could. I enjoyed my burger but I wouldn't call it 'epic.' I ordered the burger with bacon and havarti. It comes with grilled onions, lettuce, tomato, and pickles on white bread. Other options include a wheat bun, cheddar cheese, and a  fried egg. I thought it was juicy, but a bit greasy and on the thin side. It was a  decent size but I prefer my burgers thicker. I couldn't really taste the cheese, but the bacon was thick and pretty tasty. I also tried the hand cut fries. They were a bit soggy and not really that great. All in all, I'd go back to Epic but it was on the pricey side for what you get.",3,Negative
1866,Epic Burger,"Regrettably, I have to say this place is bland bland bland. The beef in the burger is bland. Even the fries are soggy and bland. At least add pepper to ur fries!!! Visually,  you think the burger is going to be something special (lots of veggies and a juicy looking beef patty) but you are disappointed. I ordered the combo meal with a burger, whole wheat bun, and havarti cheese. Id prefer even Culvers over this place. Add more flavor to the burger and you will have something special. I do give props to this spot for ecofriendliness and a hip atmosphere. If every Mickey",2,Negative
1867,Epic Burger,"The only thing epic about epic burger is the hole it leaves in your wallet. I don't mind paying for good food. I don't mind paying for GOOD food. Why does my burger come out looking like someone ran it through the dish washer? Why is my bread not dry and fresh? Why do my vegetables look like they were sitting in a pool of their own sweat for hours? And why do my fries look like they someone just insulted their mothers and they can't do a thing about it? Poor sad dejected things. Now the taste is ok. It's not terrible. But what leaves me angry is that it could be so much better. With just a bit more care taken to put the food together you can have a wonderful burger. Especially with the ingredients that they use. For a place with food that isn't really epic, the service can make up for it. ",2,Positive
1868,Epic Burger,"I'm giving this three stars because the food is actually pretty good, but not great.  The hamburger is a little messy (ok, I'm a slob), and the fries aren't deep-fried but still are tasty. The shakes are delicious. The place is a little pricey as you cannot possibly get out of there without dropping at least $10 - more if you include a lot of add-ons. I'll go back but only on payday.",3,Negative
1869,Epic Burger,Very good burgers and fries,5,Positive
1870,Epic Burger,"Yummy! When you want a burger (or chicken sandwich) and fries, and like me, you've gone to Portillo's one too many times, this is the place! I got the chicken sandwich and my boyfriend tried the Junior burger. The whole-wheat bun was really tasty, as was my chicken sandwich. Of course we went for the combo, which included oily hand-cut fries (yum, obviously) and a drink. I asked for the pickles and Epic Sauce on the side, which had a nice zing to it. When I saw you could order a shake made with low-fat frozen yogurt and skim milk, I was sold - I tried the chocolate. Really good, thick, and so tasty I had to ask them if they made it with fro-yo, because it tasted like a true milk shake. I felt sick a few hours later for eating way too much, so I think I'll hold off on the fries and shake ne",4,Positive
1871,Epic Burger,Im truly disappointed in any one who wrote a good review for this establishment.  The prices are ridiculous the burgers are not cooked to order the fries were soggy and under seasoned the burger was flavorless and worst of all my egg was cold overcooked and broken!  The strawberry shake was good staff was friendly but 27 bucks for two people all I can say is Im disappointed and who ever thinks this place is good has never been to kumas,1,Negative
1872,Epic Burger,"Taste: It was okay.  Thought the burger meat needed more salt or flavor or seasoning.  Something was definitely missing even though I had lettuce, tomato, Epic sauce, grilled onions, AND fried egg on my burger.  Maybe I needed cheese AND bacon too? Freshness:  Excellent.  Thought the meat and fixings were pretty fresh. Price:  Expensive for what I got. Fries:  Pretty good.  Similar to Five Guys.  They give you a decent amount of fries with the order. Overall I would go back and give it another try IF I'm in the area and feel hungry.  Sadly I was not blown away by it.",3,Positive
1873,Epic Burger,"I wish we could give half stars, I'd give Epic a solid 4.5. Second best burger spot in the city, right behind DMK. DMK outdoes them with their creativity, but Epic is just a solid all around burger. A nice variety of fixing, but not overwhelming as they keep to the basics (grilled/regular onions, a handful of artisanal type cheeses, white/wheat bun) along with a few extras like the fried egg (which put my burger over the ege  and almost put me in a food induced coma...just to clarify, that is a good thing) and nitrate free bacon (which means its healthy for you right?). The patty of the burger is thinner than a traditional patty, but provides a nice texture with the quality beef and slightly crispier edges. Fries are addicting as well, I haven't had a shake but colleagues swear by them. It",4,Positive
1874,Epic Burger,"Attempting to write an epic to an otherwise stressful, long week, I strolled over to Epic Burger with the office posse, my sights set on a juicy burger and on a mission to sample this renowned Epic sauce. File under: Epic disappointment. Okay, perhaps that's a bit of an exageration, but it was not the stellar experience I had been envisioning - you know, the heavens open, the celestial choir sings, and I munch on the most divine fast food burger available in the South Loop. I opted for the Epic Burger smothered in grilled onions and cheddar, along with the rest of the fixins' and some french fries.  For a fast food burger, I was impressed.  It was full of flavor, fresh and juicy.  Perhaps a bit too juicy.  My favorite green shirt will now have a permanent souveneir from our Epic Adventure ",2,Positive
1875,Epic Burger,"Utter deliciousness in the form of a burger.  I got an egg in mine and it was the most brilliant thing ever.  I don't care that it is organic, but that's nice too.  I just care that it tasted like heaven.",5,Positive
1876,Epic Burger,Food . eh epic?,3,Negative
1877,Epic Burger,"I'm not over it....been back 5 times and keep 'refining' the order...Here's what I have so far.  Single epic on toasted egg roll, raw onion, let, tom, ket, must, no special sauce.  With all the choices they offer, I find the simple burger is the way to go!  I saw some dude get an egg on top of his double...nicely played my man!",4,Negative
1878,Epic Burger,"Love, love, love! Epic never disappoints.",5,Positive
1879,Epic Burger,"Being a burger fanatic, it was only right and a matter of time that Epic Burger and myself became acquainted. Stopped in today for lunch and noticed there are 7 Epic rules on the wall once you get near the register. I am usually good @ following rules so I read them and proceeded to the register to order. I asked the 2 cool brothers behind the counter what would they recommend and they told me 'the Epic Burger combo'. They also told me I could add toppings such as a fried egg and bacon. I definitely added the bacon & eggs along with cheddar cheese (other options were blue cheese and something else). I also had the option of wheat and white bread...I chose wheat. The combo came with fries and a drink which came out to $12. The burger itself was pretty good, but because I had everything you ",4,Negative
1880,Epic Burger,"Had to try a place that calls itself 'epic burger'. I also wanted something good and different for lunch today so I'd thought I would give epic a try.  After all they have some pretty good reviews.  They have the all natural thing going so i've been on the natural kick lately and wanted to try it.  I got the epic burger combo on a wheatbun +1 star. Natural hand cut fries +1 star.  Quick service, guess what, +1 star.   Nice overall.  Burger was juicy, added some bacon just cause I can (everything is better with bacon).  I'm not sure about epic's special sauce, it's kinda blah.   I'll forgo it next time.  And yes there will be a next time.  Its close to work and has good food... How can I not go back.   I'm sick and tired of the avg food around here(chinese/sandwiches/pizza, etc).   I need v",3,Positive
1881,Epic Burger,"Whenever I get a burger craving, I like to hop on the red line to Epic Burger because the burgers are consistently yummy.  The patties have crisped edges, and they also toast the buns.  Toppings are pretty simple: lettuce, tomato, onions (grilled or raw), pickles, and special sauce.  Just a great tasting no-fuss burger with the right amount of toppings that don't overwhelm the meaty taste.  Extra add-ons are bacon, fried egg, and cheese (havarti, cheddar, blue).   Also, they use biodegradable cups and utensils!",4,Positive
1882,Epic Burger,"I debated with myself over giving Epic 3 or 4 stars. In the end, I won the debate (I know, I'm as surprised as you are) and went with 3. Getting the trivialities out of the way first: The space is pretty nice. Clean, modern, warm. Like an upscale fast food place. Which is what Epic Burger is. They built the place expecting long lines. You can basically have a line from the front door to the counter (way in back, and it's a deep space) without interfering with anything or annoying the patrons dining in the restaurant. Unfortunately you can't see the menu until you get up near the counter, so you can't use your time waiting in line (I went in a bit early and didn't have to wait) to study the menu and decide what you want. Fortunately, the menu is small and doesn't take long to study when you",3,Positive
1883,Epic Burger,I had been hearing a lot about this place so I stopped on down after work for a bite to eat. I got in at about 9:30 (closes at 10) and decided to get my food to go because I work at a restaurant and I hate when people come in right before close and sit down. As I approached the register one of the employees sauntered over from the back of the restaurant. Her heals were dragging so loudly that I giggled to myself. I asked if I could get food to go and after a barley audible 'uh huh' i ordered a bacon cheeseburger. She informed me that they were out of bacon (what?!) and it could only be a cheeseburger. I said ok and asked for mayo and then she told me I could only get it in packets. I obliged and as I took my number I watched the kitchen. For both burgers before me the cooks peeled back the,2,Negative
1884,Epic Burger,"This is one of the best burgers that I have had in a long time!  My number one complaint about working/going to school in the south loop has always been that there were no good burger joints.  After my experience at Epic Burger I can no longer make that complaint. I played it safe and ordered a burger with cheddar cheese.  I plan on getting the horseradish Havarti cheese next time, maybe even throw a fried egg on the top.  These unique toppings are part of what makes Epic Burger so epic. The fries resembled In N Out's (My benchmark for all burger joints) and had the perfect amount of salt and the fresh taste of potato present.  I am happy to have a south loop burger haven that I can now escape to!",4,Positive
1885,Epic Burger,Great food but just not an affordable place to visit.  The smoothie is amazing but if I was interested in spending 5 dollars I would go to Cafecito and get a sandwich,2,Positive
1886,Epic Burger,"How do I love thee, eating locally sourced noms beneath a sea of George Nelson bubble lamps?  Be still my midcentury modern heart. I'm still not sure if the burger really warranted the 'epic' moniker, but it was a tasty, fresh melange of texture and flavor.  Loved that I could hook up the havarti cheese, and the hand-cut fries were hot and crispy.  I also enjoyed a cool cup of fountain root beer with my meal. I really wanted to get the fried egg on top, but decided to stave off a heart attack for one night. Overall, it's a tad on the pricey side, but I suppose I've come to expect that from Chicago burger place.  In addition, the local/fresh thing leads to expectations of quality, and an associated price point.  Epic Burger has the green thing down to a T--they even have biodegradable utens",4,Positive
1887,Epic Burger,"I so wanted to hate this place; don't even ask why because I don't know.  However, it was delicious and fulfilled all of my fantasies of eating a dripping wet...all-natural...burger. I have to admit, for a 'fast-food' joint, it was darn G-O-O-D.  Granted, half way through my burger, I had the special sauce on my suit and an empty bun from where all the meat used to be.  But, I can't complain; it just meant that somehow I was eating so fast that I lost sight of the burger/bun ratio.  The fries were decent, although I do like Patty's fries better.   The food gets 5 stars, but the girl at the counter was rude to me even though I was the only one in line and she took forever to even acknowledge me(hmmm...) so the one star is dropped for that.",4,Negative
1888,Epic Burger,"it's a 'meh' for me. i got a turkey burger and it wasn't all that great. they give you a lot of fries...they are good...but there are better fries out there. the strawberry shake was good though...real good! i'm not going to go out of my way to go here, but if i am hungry i might stop in and try a chicken breast or regular burger.",3,Negative
1889,Epic Burger,"Epic burger is a little pricey for my taste...$10 for a burg, fries, and a coke seems like a little much to me [to be fair, I am living mainly off of student loans, which means all of my money has this 'highly fictional' feel to me, and my brain is frantically calculating, 'tendollarsnowtimessevenpercentinterestcompoundeda­nnuallyfortherestofyourlifecomesouttoa$337­dollarmeal.'] but that's neither here nor there... Let me preface this by saying that I tend to get overly excited about all food. I am far from a harsh critic, and tend to float along in a pleasant haze of satisfaction rather than keeping my eyes peeled for the slightest hint of disappointment. But these guys make a damned good burger...and their fry-makin' guy is no slouch either. Some places do innovative combinations really ",5,Negative
1890,Epic Burger,"AMAZING FRIES, BURGER, AND MILK SHAKE! I would recommend this place to anyone who loves burgers.",5,Positive
1891,Epic Burger,"Pretty tasty, definitely a good fix when you're in the state of 'oh my god I'm starving and I just want something greasy and awful for me so I can go into an immediate food coma.' I got an Epic Burger with cheddar cheese, lettuce, tomato, pickle, and Epic sauce. The patty had a loose construction and was not too thick, not too thin, and cooked all the way through - something that I personally like.  Ketchup and Grey Poupon mustard rounded it out and made for a really tasty combo. The downside was that it was so juicy & saucy that I opted to eat it with a knife and fork, which was kind of a pain (but saved me from dripping down my arm and/or onto my shirt). The fries were good, natural-cut, but on the very, very done side. Despite all the browning, they tended more toward soggy than crispy.",3,Negative
1892,Epic Burger,"Oh the yuppie burger. 'OMG IT HAS NO HORMONES AND THAT IS SO GOOD FOR THE WORLD.' Epic Burger has obviously found it's niche -- most likely people in the loop who want to feel good about eating red meat and who probably shop at Whole Foods because Trader Joes isn't classy enough --  and I'm happy for them. When I got my burger and fries, they were cold. The cheese I had asked for on it wasn't on it and my shake was too thin.   I really wanted this place to be good, because at least once a month while working in the loop I really want some red meat and to be honest, the concept of this place DOES make me feel like it's ok to eat red meat once a month. I will leave the hormone free range blessed by jesus himself meat to everyone else and keep my meat consumption to a 2 hour wait at Kumas.",2,Positive
1893,Epic Burger,"I just had my first meal here.  In recent years I've dramatically cut my burger consumption for health reasons and lost my taste for most french fries, so this had to excel to impress me. There are enough reviews so I'll stick to why the food will bring me back.  The burger was so juicy it dripped a bit as I ate it.  Just a bit crisp on the outside, thoroughly cooked inside and very substantial without being excessive.  It was juicy but not greasy.  Still, I can't imagine ordering a double.  The trimmings are what you'd expect.  I got a fried egg on mine which was perfectly cooked and gave a nice added flavor and texture, especially with the yolk just runny enough to enjoy but not enough to drip out.  A large toothpick was also a nice touch to keep the insides from sliding out the back as ",4,Positive
1894,Epic Burger,"Epic Burger was, indeed, epic. I went with a couple of coworkers who recommended it. I'm going to suggest it next time I'm in a burger mood. Burgers come with lettuce, tomato, pickle, grilled or raw onions, and their special sauce, which seems to be a seasoned mayo. I generally dislike mayo on my sandwiches and burgers, but it actually works really well with the fries. I got the turkey burger on a wheat bun to convince myself that this was healthy. The patty was well-seasoned and I liked the toasted buns. Our food came out relatively quickly. In my opinion, the $5.99 price tag is pretty reasonable for a burger. I mean, the product is obviously better than McD's, and if you go to a sit down restaurant for a burger, it will run you more than that. It is really hard to find a solid lunch for ",4,Positive
1895,Epic Burger,"Burgers good. Fries really good. A little pricey, but it is downtown so not sure what people expect. I thought the burger could have been bigger bust still good nonetheless. Loved the wheat bun, so good! The fries are aweseome, hand cut, still with skin....yummy! There was a line, but moved really quickly and was surprised that we were able to get a table! Will definitely be back!!",4,Positive
1896,Epic Burger,YUCK! way too greasy,1,Negative
1897,Epic Burger,Epic Burger is indeed epic! The Wifey surprised me yesterday when I got home from work with Epic Burger. I must have walked past this place at least 15 times and never noticed it once. She said she heard a lot of buzz about it on YELP. Great job yelpers! What an amazing find. The burgers and fries were great!,4,Positive
1898,Epic Burger,"I am totally in love with the turkey burger from here, it is the best I ever had. I have to stop myself from going in here everday when I have school. All the ingredients are fresh and organic and it taste so delicious its addicting! I have had the fries a few times, which are good as well, but the price of the burger alone is expensive, sometime they give a student discount so be sure to ask if you have your id on you!",4,Positive
1899,Epic Burger,"Went here last week; it was not that great.  Just kind of 'meh'.  I ordered a burger, fries, and a smoothie which set me back almost $17 (what??).  Fries were good, but burger was just alright.  Smoothie was great!  Might go back for one of those.  For a burger in this neighborhood though, I'd go to Blackie's.  It's not far and it's guaranteed delicious!",2,Negative
